Country.Code	Country	inc.elast	Country.ineq.intol	GDP_Percap	Gini_Latest	tol.ineq	social.class	SEX	AGE	EDUCYRS	Act.CEO.Unskill
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	44	5	41.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	3	2	44	5	12.5
156	CN	.6	4.27	13216.54189	47.3	2	1	1	44	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	1	44	5	40
156	CN	.6	4.27	13216.54189	47.3	1	1	1	44	5	8.33333333333333
36	AU	.26	3.91	43901.55485	30.3	3	3	1	44	5	100
156	CN	.6	4.27	13216.54189	47.3	2	3	1	44	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	1	44	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	1	44	5	10
156	CN	.6	4.27	13216.54189	47.3	1	3	1	44	5	2.14285714285714
156	CN	.6	4.27	13216.54189	47.3	1	3	1	44	5	2
156	CN	.6	4.27	13216.54189	47.3	3	4	1	44	5	7.5
156	CN	.6	4.27	13216.54189	47.3	2	4	1	44	5	 
156	CN	.6	4.27	13216.54189	47.3	1	5	1	44	5	6
156	CN	.6	4.27	13216.54189	47.3	2	1	2	43	5	2
156	CN	.6	4.27	13216.54189	47.3	2	1	2	43	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	2	43	5	15
710	ZA	.71	4.35	13046.20783	63.1	1	1	2	43	5	60
156	CN	.6	4.27	13216.54189	47.3	1	1	2	43	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	43	5	25
156	CN	.6	4.27	13216.54189	47.3	2	2	2	43	5	8
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	43	5	10
156	CN	.6	4.27	13216.54189	47.3	2	3	2	43	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	2	43	5	12.5
156	CN	.6	4.27	13216.54189	47.3	2	4	2	43	5	4
156	CN	.6	4.27	13216.54189	47.3	1	4	2	43	5	16
156	CN	.6	4.27	13216.54189	47.3	1	1	1	43	5	10
756	CH	.46	4.2	56939.67029	28.7	2	2	1	43	5	 
156	CN	.6	4.27	13216.54189	47.3	3	3	1	43	5	1
156	CN	.6	4.27	13216.54189	47.3	1	3	1	43	5	5
156	CN	.6	4.27	13216.54189	47.3	1	3	1	43	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	42	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	42	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	42	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	42	5	20
156	CN	.6	4.27	13216.54189	47.3	1	1	2	42	5	66.6666666666667
156	CN	.6	4.27	13216.54189	47.3	3	2	2	42	5	1.6
156	CN	.6	4.27	13216.54189	47.3	1	2	2	42	5	300
156	CN	.6	4.27	13216.54189	47.3	2	3	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	1	3	2	42	5	 
156	CN	.6	4.27	13216.54189	47.3	1	3	2	42	5	2
156	CN	.6	4.27	13216.54189	47.3	1	3	2	42	5	4
156	CN	.6	4.27	13216.54189	47.3	1	3	2	42	5	25
752	SE	.27	3.93	45143.52332	23	2	4	2	42	5	10
156	CN	.6	4.27	13216.54189	47.3	2	4	2	42	5	33.3333333333333
156	CN	.6	4.27	13216.54189	47.3	2	4	2	42	5	30
156	CN	.6	4.27	13216.54189	47.3	2	1	1	42	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	2	1	1	42	5	33.3333333333333
152	CL	.52	4.19	22333.1064	52.1	2	1	1	42	5	21.7391304347826
156	CN	.6	4.27	13216.54189	47.3	1	1	1	42	5	 
208	DK	.15	3.6	44862.50398	24.8	2	4	1	42	5	2.77777777777778
156	CN	.6	4.27	13216.54189	47.3	2	4	1	42	5	10
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	42	5	187.5
156	CN	.6	4.27	13216.54189	47.3	1	4	1	42	5	2.4
156	CN	.6	4.27	13216.54189	47.3	1	4	1	42	5	60
156	CN	.6	4.27	13216.54189	47.3	2	1	2	41	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	41	5	6.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	1	2	41	5	15
156	CN	.6	4.27	13216.54189	47.3	1	1	2	41	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	41	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	41	5	2.5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	41	5	31.25
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	41	5	33.3333333333333
156	CN	.6	4.27	13216.54189	47.3	1	2	2	41	5	4.76190476190476
156	CN	.6	4.27	13216.54189	47.3	4	3	2	41	5	5
156	CN	.6	4.27	13216.54189	47.3	2	3	2	41	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	2	41	5	3.5
156	CN	.6	4.27	13216.54189	47.3	1	3	2	41	5	2
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	41	5	8.23529411764706
156	CN	.6	4.27	13216.54189	47.3	2	4	2	41	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	41	5	2.5
156	CN	.6	4.27	13216.54189	47.3	4	1	1	41	5	25
156	CN	.6	4.27	13216.54189	47.3	3	1	1	41	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	2	1	1	41	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	1	41	5	50
156	CN	.6	4.27	13216.54189	47.3	1	1	1	41	5	61.5384615384615
156	CN	.6	4.27	13216.54189	47.3	2	3	1	41	5	27.5
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	41	5	30
156	CN	.6	4.27	13216.54189	47.3	1	4	1	41	5	5
156	CN	.6	4.27	13216.54189	47.3	1	4	1	41	5	333.333333333333
156	CN	.6	4.27	13216.54189	47.3	3	1	2	40	5	 
156	CN	.6	4.27	13216.54189	47.3	3	1	2	40	5	12.5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	40	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	40	5	5
156	CN	.6	4.27	13216.54189	47.3	2	2	2	40	5	10
156	CN	.6	4.27	13216.54189	47.3	2	2	2	40	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	2	2	40	5	50
156	CN	.6	4.27	13216.54189	47.3	2	3	2	40	5	1.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	3	2	40	5	10
156	CN	.6	4.27	13216.54189	47.3	1	3	2	40	5	10
156	CN	.6	4.27	13216.54189	47.3	3	4	2	40	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	40	5	 
156	CN	.6	4.27	13216.54189	47.3	1	4	2	40	5	 
156	CN	.6	4.27	13216.54189	47.3	4	1	1	40	5	100
156	CN	.6	4.27	13216.54189	47.3	2	1	1	40	5	50
156	CN	.6	4.27	13216.54189	47.3	1	1	1	40	5	25
156	CN	.6	4.27	13216.54189	47.3	1	1	1	40	5	30
710	ZA	.71	4.35	13046.20783	63.1	3	2	1	40	5	4.5
156	CN	.6	4.27	13216.54189	47.3	3	3	1	40	5	4.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	3	1	40	5	277.777777777778
156	CN	.6	4.27	13216.54189	47.3	1	3	1	40	5	10
156	CN	.6	4.27	13216.54189	47.3	4	4	1	40	5	 
208	DK	.15	3.6	44862.50398	24.8	3	4	1	40	5	 
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	40	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	39	5	7.85714285714286
156	CN	.6	4.27	13216.54189	47.3	1	1	2	39	5	 
156	CN	.6	4.27	13216.54189	47.3	3	3	2	39	5	1
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	39	5	20
156	CN	.6	4.27	13216.54189	47.3	2	3	2	39	5	1.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	3	2	39	5	12.5
156	CN	.6	4.27	13216.54189	47.3	4	4	2	39	5	30
156	CN	.6	4.27	13216.54189	47.3	3	4	2	39	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	4	2	39	5	4
156	CN	.6	4.27	13216.54189	47.3	2	4	2	39	5	10
156	CN	.6	4.27	13216.54189	47.3	2	4	2	39	5	14.2857142857143
246	FI	.18	3.88	39754.48524	26.8	1	2	1	39	5	15.9090909090909
156	CN	.6	4.27	13216.54189	47.3	1	3	1	39	5	30.7692307692308
156	CN	.6	4.27	13216.54189	47.3	2	4	1	39	5	7.14285714285714
156	CN	.6	4.27	13216.54189	47.3	2	4	1	39	5	33.3333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	2	38	5	6.66666666666667
156	CN	.6	4.27	13216.54189	47.3	1	1	2	38	5	 
156	CN	.6	4.27	13216.54189	47.3	2	2	2	38	5	5
156	CN	.6	4.27	13216.54189	47.3	2	3	2	38	5	4
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	38	5	208.333333333333
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	3
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	20
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	15
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	66.6666666666667
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	100
156	CN	.6	4.27	13216.54189	47.3	2	4	2	38	5	500
156	CN	.6	4.27	13216.54189	47.3	1	4	2	38	5	5.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	1	38	5	2.66666666666667
756	CH	.46	4.2	56939.67029	28.7	2	1	1	38	5	166.666666666667
156	CN	.6	4.27	13216.54189	47.3	1	1	1	38	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	1	38	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	1	1	38	5	500
156	CN	.6	4.27	13216.54189	47.3	2	2	1	38	5	250
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	38	5	11.1111111111111
156	CN	.6	4.27	13216.54189	47.3	1	2	1	38	5	 
156	CN	.6	4.27	13216.54189	47.3	1	3	1	38	5	30
156	CN	.6	4.27	13216.54189	47.3	2	4	1	38	5	4
156	CN	.6	4.27	13216.54189	47.3	1	4	1	38	5	1.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	1	2	37	5	2
156	CN	.6	4.27	13216.54189	47.3	2	1	2	37	5	40
156	CN	.6	4.27	13216.54189	47.3	1	1	2	37	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	37	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	37	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	37	5	20
156	CN	.6	4.27	13216.54189	47.3	1	2	2	37	5	300
156	CN	.6	4.27	13216.54189	47.3	3	3	2	37	5	50
156	CN	.6	4.27	13216.54189	47.3	2	3	2	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	2	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	37	5	40
156	CN	.6	4.27	13216.54189	47.3	4	5	2	37	5	16
156	CN	.6	4.27	13216.54189	47.3	2	1	1	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	1	37	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	1	1	37	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	1	37	5	41.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	2	1	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	1	37	5	400
156	CN	.6	4.27	13216.54189	47.3	1	3	1	37	5	 
710	ZA	.71	4.35	13046.20783	63.1	3	4	1	37	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	36	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	36	5	5
156	CN	.6	4.27	13216.54189	47.3	1	2	2	36	5	 
156	CN	.6	4.27	13216.54189	47.3	1	2	2	36	5	5
156	CN	.6	4.27	13216.54189	47.3	2	3	2	36	5	50
710	ZA	.71	4.35	13046.20783	63.1	4	4	2	36	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	36	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	36	5	2
156	CN	.6	4.27	13216.54189	47.3	2	4	2	36	5	29.1666666666667
156	CN	.6	4.27	13216.54189	47.3	1	4	2	36	5	20
826	GB-GBN	.5	3.97	39136.77424	32.3	5	5	2	36	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	1	36	5	10
156	CN	.6	4.27	13216.54189	47.3	1	1	1	36	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	1	36	5	12
32	AR	.47	4.25	18600	45.8	1	1	1	36	5	2.66666666666667
156	CN	.6	4.27	13216.54189	47.3	1	2	1	36	5	125
156	CN	.6	4.27	13216.54189	47.3	2	3	1	36	5	75
156	CN	.6	4.27	13216.54189	47.3	1	3	1	36	5	10
156	CN	.6	4.27	13216.54189	47.3	1	3	1	36	5	100
208	DK	.15	3.6	44862.50398	24.8	2	4	1	36	5	5
156	CN	.6	4.27	13216.54189	47.3	3	1	2	35	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	35	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	1	2	35	5	 
156	CN	.6	4.27	13216.54189	47.3	1	2	2	35	5	 
156	CN	.6	4.27	13216.54189	47.3	1	2	2	35	5	10
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	35	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	2	35	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	35	5	10
156	CN	.6	4.27	13216.54189	47.3	2	4	2	35	5	250
156	CN	.6	4.27	13216.54189	47.3	1	4	2	35	5	300
156	CN	.6	4.27	13216.54189	47.3	1	1	1	35	5	 
156	CN	.6	4.27	13216.54189	47.3	2	3	1	35	5	1.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	3	1	35	5	20
156	CN	.6	4.27	13216.54189	47.3	2	3	1	35	5	16
156	CN	.6	4.27	13216.54189	47.3	2	3	1	35	5	50
156	CN	.6	4.27	13216.54189	47.3	1	3	1	35	5	30
156	CN	.6	4.27	13216.54189	47.3	3	4	1	35	5	20
156	CN	.6	4.27	13216.54189	47.3	2	4	1	35	5	3.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	5	1	35	5	183.333333333333
156	CN	.6	4.27	13216.54189	47.3	3	1	2	34	5	3
156	CN	.6	4.27	13216.54189	47.3	2	1	2	34	5	25
156	CN	.6	4.27	13216.54189	47.3	1	1	2	34	5	2
156	CN	.6	4.27	13216.54189	47.3	1	1	2	34	5	208.333333333333
246	FI	.18	3.88	39754.48524	26.8	2	2	2	34	5	15.3846153846154
156	CN	.6	4.27	13216.54189	47.3	2	2	2	34	5	 
156	CN	.6	4.27	13216.54189	47.3	2	2	2	34	5	 
156	CN	.6	4.27	13216.54189	47.3	1	2	2	34	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	3	2	34	5	10
156	CN	.6	4.27	13216.54189	47.3	2	3	2	34	5	5
156	CN	.6	4.27	13216.54189	47.3	1	3	2	34	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	3	2	34	5	20
156	CN	.6	4.27	13216.54189	47.3	1	3	2	34	5	30
156	CN	.6	4.27	13216.54189	47.3	4	4	2	34	5	2
156	CN	.6	4.27	13216.54189	47.3	2	4	2	34	5	40
36	AU	.26	3.91	43901.55485	30.3	5	5	2	34	5	40
156	CN	.6	4.27	13216.54189	47.3	2	5	2	34	5	1.75
156	CN	.6	4.27	13216.54189	47.3	1	1	1	34	5	20
156	CN	.6	4.27	13216.54189	47.3	2	4	1	34	5	14
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	34	5	43.3333333333333
156	CN	.6	4.27	13216.54189	47.3	1	4	1	34	5	133.333333333333
152	CL	.52	4.19	22333.1064	52.1	3	1	2	33	5	20
156	CN	.6	4.27	13216.54189	47.3	2	1	2	33	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	2	33	5	8.88888888888889
156	CN	.6	4.27	13216.54189	47.3	2	1	2	33	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	2	33	5	50
156	CN	.6	4.27	13216.54189	47.3	1	1	2	33	5	33.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	33	5	2
156	CN	.6	4.27	13216.54189	47.3	1	2	2	33	5	1.5
724	ES	.4	4.19	33763.39366	34	2	3	2	33	5	8.75
156	CN	.6	4.27	13216.54189	47.3	4	4	2	33	5	20
196	CY	.34	3.73	30873.18428	32.4	2	4	2	33	5	4
156	CN	.6	4.27	13216.54189	47.3	1	4	2	33	5	 
156	CN	.6	4.27	13216.54189	47.3	1	4	2	33	5	50
156	CN	.6	4.27	13216.54189	47.3	1	4	2	33	5	20
156	CN	.6	4.27	13216.54189	47.3	1	5	2	33	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	1	33	5	6.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	2	1	33	5	50
156	CN	.6	4.27	13216.54189	47.3	1	2	1	33	5	46.6666666666667
156	CN	.6	4.27	13216.54189	47.3	2	3	1	33	5	10
156	CN	.6	4.27	13216.54189	47.3	2	4	1	33	5	100
156	CN	.6	4.27	13216.54189	47.3	1	4	1	33	5	2.06666666666667
156	CN	.6	4.27	13216.54189	47.3	1	4	1	33	5	35.7142857142857
156	CN	.6	4.27	13216.54189	47.3	2	1	2	32	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	32	5	2.5
156	CN	.6	4.27	13216.54189	47.3	2	2	2	32	5	30
156	CN	.6	4.27	13216.54189	47.3	2	3	2	32	5	3
156	CN	.6	4.27	13216.54189	47.3	2	3	2	32	5	1.5
156	CN	.6	4.27	13216.54189	47.3	2	3	2	32	5	10
156	CN	.6	4.27	13216.54189	47.3	2	3	2	32	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	3	2	32	5	5.55555555555556
156	CN	.6	4.27	13216.54189	47.3	1	1	1	32	5	200
152	CL	.52	4.19	22333.1064	52.1	1	1	1	32	5	6.5
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	32	5	1.4
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	32	5	4.28571428571429
156	CN	.6	4.27	13216.54189	47.3	2	3	1	32	5	50
156	CN	.6	4.27	13216.54189	47.3	1	3	1	32	5	80
156	CN	.6	4.27	13216.54189	47.3	1	4	1	32	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	2	31	5	10
156	CN	.6	4.27	13216.54189	47.3	1	1	2	31	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	31	5	166.666666666667
156	CN	.6	4.27	13216.54189	47.3	1	2	2	31	5	10
156	CN	.6	4.27	13216.54189	47.3	2	3	2	31	5	7.5
156	CN	.6	4.27	13216.54189	47.3	2	4	2	31	5	4
156	CN	.6	4.27	13216.54189	47.3	2	1	1	31	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	1	31	5	8.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	1	31	5	2
756	CH	.46	4.2	56939.67029	28.7	2	2	1	31	5	6.66666666666667
752	SE	.27	3.93	45143.52332	23	4	3	1	31	5	8.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	5	1	31	5	1.4
156	CN	.6	4.27	13216.54189	47.3	2	1	2	30	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	2	30	5	59.5238095238095
156	CN	.6	4.27	13216.54189	47.3	2	1	2	30	5	66.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	30	5	25
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	30	5	23.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	30	5	200
152	CL	.52	4.19	22333.1064	52.1	1	2	2	30	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	3	2	30	5	66.6666666666667
156	CN	.6	4.27	13216.54189	47.3	2	4	2	30	5	100
156	CN	.6	4.27	13216.54189	47.3	1	4	2	30	5	3.125
156	CN	.6	4.27	13216.54189	47.3	1	4	2	30	5	16.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	5	2	30	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	1	30	5	50
152	CL	.52	4.19	22333.1064	52.1	2	2	1	30	5	18.4210526315789
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	29	5	5
156	CN	.6	4.27	13216.54189	47.3	2	2	2	29	5	7.5
724	ES	.4	4.19	33763.39366	34	3	3	2	29	5	 
156	CN	.6	4.27	13216.54189	47.3	1	3	2	29	5	 
156	CN	.6	4.27	13216.54189	47.3	1	3	2	29	5	2.85714285714286
156	CN	.6	4.27	13216.54189	47.3	1	3	2	29	5	8.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	29	5	20
156	CN	.6	4.27	13216.54189	47.3	2	3	1	29	5	20
246	FI	.18	3.88	39754.48524	26.8	3	4	1	29	5	5.45454545454545
246	FI	.18	3.88	39754.48524	26.8	1	4	1	29	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	28	5	70
152	CL	.52	4.19	22333.1064	52.1	2	1	2	28	5	25
156	CN	.6	4.27	13216.54189	47.3	1	1	2	28	5	16.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	1	2	28	5	500
156	CN	.6	4.27	13216.54189	47.3	2	3	2	28	5	4
156	CN	.6	4.27	13216.54189	47.3	2	3	2	28	5	12.5
156	CN	.6	4.27	13216.54189	47.3	2	2	1	28	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	1	28	5	6.4
156	CN	.6	4.27	13216.54189	47.3	2	1	2	27	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	2	27	5	10
156	CN	.6	4.27	13216.54189	47.3	2	1	1	27	5	100
152	CL	.52	4.19	22333.1064	52.1	2	1	2	26	5	 
32	AR	.47	4.25	18600	45.8	2	1	2	26	5	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	26	5	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	1	3	2	26	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	26	5	20
156	CN	.6	4.27	13216.54189	47.3	2	5	2	26	5	100
156	CN	.6	4.27	13216.54189	47.3	2	2	1	26	5	100
156	CN	.6	4.27	13216.54189	47.3	2	3	1	26	5	375
156	CN	.6	4.27	13216.54189	47.3	3	4	1	26	5	.8
156	CN	.6	4.27	13216.54189	47.3	2	4	1	26	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	1	26	5	.333333333333333
156	CN	.6	4.27	13216.54189	47.3	2	4	1	26	5	428.571428571429
156	CN	.6	4.27	13216.54189	47.3	1	4	1	26	5	3.6
156	CN	.6	4.27	13216.54189	47.3	2	1	2	25	5	40
152	CL	.52	4.19	22333.1064	52.1	1	1	2	25	5	4
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	25	5	8
156	CN	.6	4.27	13216.54189	47.3	1	2	1	25	5	2.30769230769231
156	CN	.6	4.27	13216.54189	47.3	1	2	1	25	5	10
156	CN	.6	4.27	13216.54189	47.3	5	1	2	24	5	100
156	CN	.6	4.27	13216.54189	47.3	2	3	2	24	5	7.5
710	ZA	.71	4.35	13046.20783	63.1	2	5	2	24	5	5
156	CN	.6	4.27	13216.54189	47.3	1	1	1	24	5	500
156	CN	.6	4.27	13216.54189	47.3	3	2	1	24	5	10
156	CN	.6	4.27	13216.54189	47.3	3	2	1	24	5	60
156	CN	.6	4.27	13216.54189	47.3	2	4	2	23	5	7
156	CN	.6	4.27	13216.54189	47.3	1	4	2	23	5	1.11111111111111
156	CN	.6	4.27	13216.54189	47.3	2	4	1	23	5	5
156	CN	.6	4.27	13216.54189	47.3	2	1	2	22	5	 
156	CN	.6	4.27	13216.54189	47.3	1	4	2	22	5	83.3333333333333
156	CN	.6	4.27	13216.54189	47.3	1	1	1	22	5	24
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	22	5	75
156	CN	.6	4.27	13216.54189	47.3	2	2	2	21	5	5
156	CN	.6	4.27	13216.54189	47.3	1	4	2	21	5	 
156	CN	.6	4.27	13216.54189	47.3	2	2	1	21	5	5
156	CN	.6	4.27	13216.54189	47.3	2	4	1	21	5	80
156	CN	.6	4.27	13216.54189	47.3	2	1	2	20	5	1
156	CN	.6	4.27	13216.54189	47.3	1	2	2	20	5	40
156	CN	.6	4.27	13216.54189	47.3	2	4	2	20	5	25
156	CN	.6	4.27	13216.54189	47.3	5	1	1	20	5	200
156	CN	.6	4.27	13216.54189	47.3	2	4	1	20	5	 
156	CN	.6	4.27	13216.54189	47.3	2	4	1	20	5	66.6666666666667
156	CN	.6	4.27	13216.54189	47.3	1	3	2	19	5	20
724	ES	.4	4.19	33763.39366	34	2	4	2	19	5	 
156	CN	.6	4.27	13216.54189	47.3	4	1	1	19	5	50
156	CN	.6	4.27	13216.54189	47.3	3	4	1	19	5	 
724	ES	.4	4.19	33763.39366	34	2	4	1	19	5	4.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	2	2	18	5	18.3333333333333
724	ES	.4	4.19	33763.39366	34	2	4	2	18	5	 
156	CN	.6	4.27	13216.54189	47.3	2	1	1	18	5	5
156	CN	.6	4.27	13216.54189	47.3	1	4	1	18	5	 
380	IT	.5	4.59	34757.84066	31.9	1	4	2	90	4	50
724	ES	.4	4.19	33763.39366	34	2	2	2	88	4	 
152	CL	.52	4.19	22333.1064	52.1	2	4	2	88	4	31.25
152	CL	.52	4.19	22333.1064	52.1	2	3	1	87	4	 
152	CL	.52	4.19	22333.1064	52.1	2	2	2	86	4	20
32	AR	.47	4.25	18600	45.8	2	4	2	86	4	2.22222222222222
380	IT	.5	4.59	34757.84066	31.9	1	2	1	85	4	23.5294117647059
152	CL	.52	4.19	22333.1064	52.1	1	3	1	85	4	41.6666666666667
724	ES	.4	4.19	33763.39366	34	1	2	1	84	4	 
32	AR	.47	4.25	18600	45.8	2	4	1	83	4	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	82	4	16.6666666666667
208	DK	.15	3.6	44862.50398	24.8	5	4	1	81	4	 
152	CL	.52	4.19	22333.1064	52.1	2	2	2	80	4	25
724	ES	.4	4.19	33763.39366	34	2	3	2	80	4	 
710	ZA	.71	4.35	13046.20783	63.1	2	5	2	80	4	16.6666666666667
32	AR	.47	4.25	18600	45.8	2	2	1	80	4	4
380	IT	.5	4.59	34757.84066	31.9	1	1	2	79	4	 
380	IT	.5	4.59	34757.84066	31.9	2	2	2	79	4	16.6666666666667
724	ES	.4	4.19	33763.39366	34	2	2	2	79	4	 
152	CL	.52	4.19	22333.1064	52.1	2	2	2	79	4	 
32	AR	.47	4.25	18600	45.8	2	2	2	79	4	 
724	ES	.4	4.19	33763.39366	34	3	3	2	79	4	4.16666666666667
152	CL	.52	4.19	22333.1064	52.1	2	4	2	79	4	20
152	CL	.52	4.19	22333.1064	52.1	4	1	2	78	4	 
152	CL	.52	4.19	22333.1064	52.1	1	3	2	78	4	120
208	DK	.15	3.6	44862.50398	24.8	5	4	1	78	4	2.04081632653061
724	ES	.4	4.19	33763.39366	34	2	2	2	77	4	6.66666666666667
32	AR	.47	4.25	18600	45.8	1	2	2	77	4	 
380	IT	.5	4.59	34757.84066	31.9	1	1	1	75	4	7.69230769230769
208	DK	.15	3.6	44862.50398	24.8	2	4	1	75	4	5.55555555555556
